ENS_ID,Gene_name,Chromosome
ENSG00000290851,ENSG00000290851,1
ENSG00000186715,MST1L,1
ENSG00000223643,ENSG00000223643,1
ENSG00000230239,PDE4DIPP9,1
ENSG00000263811,MIR3675,1
ENSG00000302843,ENSG00000302843,1
ENSG00000228549,LINC03126,1
ENSG00000277234,RNU1-5P,1
ENSG00000238142,LOC105376805,1
ENSG00000235241,LOC107985101,1
ENSG00000207005,RNU1-2,1
ENSG00000272426,ENSG00000272426,1
ENSG00000290122,ENSG00000290122,1
ENSG00000117122,MFAP2,1
ENSG00000286898,ENSG00000286898,1
ENSG00000226526,ENSG00000226526,1
ENSG00000159363,ATP13A2,1
ENSG00000288636,ENSG00000288636,1
ENSG00000117118,SDHB,1
ENSG00000117115,PADI2,1
ENSG00000204362,LINC02783,1
ENSG00000282843,ENSG00000282843,1
ENSG00000142623,PADI1,1
ENSG00000142619,PADI3,1
ENSG00000266634,MIR3972,1
ENSG00000159339,PADI4,1
ENSG00000276747,PADI6,1
ENSG00000179051,RCC2,1
ENSG00000227751,RCC2-AS1,1
ENSG00000308620,ENSG00000308620,1
ENSG00000290096,ENSG00000290096,1
ENSG00000307703,ENSG00000307703,1
ENSG00000306620,ENSG00000306620,1
ENSG00000074964,ARHGEF10L,1
ENSG00000302710,ENSG00000302710,1
ENSG00000236648,LINC02810,1
ENSG00000117148,ACTL8,1
ENSG00000296176,ENSG00000296176,1
ENSG00000296161,ENSG00000296161,1
ENSG00000284653,ENSG00000284653,1
ENSG00000302372,ENSG00000302372,1
ENSG00000261781,LINC01654,1
ENSG00000117154,IGSF21,1
ENSG00000280222,ENSG00000280222,1
ENSG00000293810,ENSG00000293810,1
ENSG00000230035,IGSF21-AS1,1
ENSG00000293766,ENSG00000293766,1
ENSG00000225387,ENSG00000225387,1
ENSG00000294535,ENSG00000294535,1
ENSG00000179023,KLHDC7A,1
ENSG00000235282,DYNLL1P3,1
ENSG00000225478,ENSG00000225478,1
ENSG00000300147,ENSG00000300147,1
ENSG00000009709,PAX7,1
ENSG00000308985,ENSG00000308985,1
ENSG00000179002,TAS1R2,1
ENSG00000159423,ALDH4A1,1
ENSG00000265606,MIR4695,1
ENSG00000221662,MIR1290,1
ENSG00000310349,ENSG00000310349,1
ENSG00000169991,IFFO2,1
ENSG00000295712,ENSG00000295712,1
ENSG00000308389,ENSG00000308389,1
ENSG00000307102,ENSG00000307102,1
ENSG00000272084,ENSG00000272084,1
ENSG00000127481,UBR4,1
ENSG00000230424,EMC1-AS1,1
ENSG00000127463,EMC1,1
ENSG00000053372,MRTO4,1
ENSG00000286064,ENSG00000286064,1
ENSG00000211454,AKR7L,1
ENSG00000162482,AKR7A3,1
ENSG00000270728,ENSG00000270728,1
ENSG00000308073,ENSG00000308073,1
ENSG00000053371,AKR7A2,1
ENSG00000200403,RNU6-1099P,1
ENSG00000040487,SLC66A1,1
ENSG00000077549,CAPZB,1
ENSG00000306364,ENSG00000306364,1
ENSG00000240490,RN7SL277P,1
ENSG00000306329,ENSG00000306329,1
ENSG00000173436,MICOS10,1
ENSG00000306287,ENSG00000306287,1
ENSG00000201609,RNU4-28P,1
ENSG00000235185,MICOS10-DT,1
ENSG00000158747,NBL1,1
ENSG00000270136,MICOS10-NBL1,1
ENSG00000226396,ENSG00000226396,1
ENSG00000306350,ENSG00000306350,1
ENSG00000158748,HTR6,1
ENSG00000162542,TMCO4,1
ENSG00000178828,RNF186,1
ENSG00000235434,RNF186-AS1,1
ENSG00000169914,OTUD3,1
ENSG00000308515,ENSG00000308515,1
ENSG00000188784,PLA2G2E,1
ENSG00000242688,RN7SL304P,1
ENSG00000188257,PLA2G2A,1
ENSG00000297402,ENSG00000297402,1
ENSG00000127472,PLA2G5,1
ENSG00000117215,PLA2G2D,1
ENSG00000307383,ENSG00000307383,1
ENSG00000158786,PLA2G2F,1
ENSG00000227066,LOC117779438,1
ENSG00000187980,PLA2G2C,1
ENSG00000162543,UBXN10,1
ENSG00000228105,LINC01757,1
ENSG00000284710,ENSG00000284710,1
ENSG00000158816,VWA5B1,1
ENSG00000226664,ENSG00000226664,1
ENSG00000304627,ENSG00000304627,1
ENSG00000236963,LINC01141,1
ENSG00000226487,ENSG00000226487,1
ENSG00000284641,LOC124903871,1
ENSG00000284743,ENSG00000284743,1
ENSG00000296909,ENSG00000296909,1
ENSG00000162545,CAMK2N1,1
ENSG00000289402,ENSG00000289402,1
ENSG00000090432,MUL1,1
ENSG00000215520,RPS4XP4,1
ENSG00000183114,FAM43B,1
ENSG00000158825,CDA,1
ENSG00000158828,PINK1,1
ENSG00000284005,MIR6084,1
ENSG00000117242,PINK1-AS,1
ENSG00000244038,DDOST,1
ENSG00000296887,ENSG00000296887,1
ENSG00000117245,KIF17,1
ENSG00000235432,ENSG00000235432,1
ENSG00000189410,SH2D5,1
ENSG00000298940,ENSG00000298940,1
ENSG00000233069,ENSG00000233069,1
ENSG00000127483,HP1BP3,1
ENSG00000075151,EIF4G3,1
ENSG00000251914,RNU7-200P,1
ENSG00000221808,MIR1256,1
ENSG00000233072,RPS15AP6,1
ENSG00000236073,ENSG00000236073,1
ENSG00000235112,HSPE1P27,1
ENSG00000287192,ENSG00000287192,1
ENSG00000117298,ECE1,1
ENSG00000236936,ENSG00000236936,1
ENSG00000231105,ECE1-AS1,1
ENSG00000296859,ENSG00000296859,1
ENSG00000236216,PPP1R11P1,1
ENSG00000228823,PDE4DIPP10,1
ENSG00000236009,ENSG00000236009,1
ENSG00000227001,NBPF2P,1
ENSG00000187952,HS6ST1P1,1
ENSG00000186543,CROCCP5,1
ENSG00000295832,ENSG00000295832,1
ENSG00000142794,NBPF3,1
ENSG00000176378,PFN1P10,1
ENSG00000162551,ALPL,1
ENSG00000298372,ENSG00000298372,1
ENSG00000289715,ENSG00000289715,1
ENSG00000305564,ENSG00000305564,1
ENSG00000233431,LINC02596,1
ENSG00000076864,RAP1GAP,1
ENSG00000090686,USP48,1
ENSG00000231978,ENSG00000231978,1
ENSG00000187942,LDLRAD2,1
ENSG00000142798,HSPG2,1
ENSG00000305448,ENSG00000305448,1
ENSG00000232037,RPL21P29,1
ENSG00000293453,ENSG00000293453,1
ENSG00000283234,ENSG00000283234,1
ENSG00000219073,CELA3B,1
ENSG00000285959,ENSG00000285959,1
ENSG00000273610,RN7SL386P,1
ENSG00000201919,RNU6-1022P,1
ENSG00000142789,CELA3A,1
ENSG00000278124,RN7SL186P,1
ENSG00000201273,RNU6-776P,1
ENSG00000228397,LINC01635,1
ENSG00000218510,LINC00339,1
ENSG00000289694,ENSG00000289694,1
ENSG00000285752,CDC42-AS1,1
ENSG00000285794,ENSG00000285794,1
ENSG00000070831,CDC42,1
ENSG00000230068,CDC42-IT1,1
ENSG00000271428,MPHOSPH6P1,1
ENSG00000305135,ENSG00000305135,1
ENSG00000162552,WNT4,1
ENSG00000305152,ENSG00000305152,1
ENSG00000285873,ENSG00000285873,1
ENSG00000294752,ENSG00000294752,1
ENSG00000266564,MIR4418,1
ENSG00000294164,ENSG00000294164,1
ENSG00000302675,ENSG00000302675,1
ENSG00000234397,PPIAP34,1
ENSG00000279625,ENSG00000279625,1
ENSG00000299881,ENSG00000299881,1
ENSG00000184677,ZBTB40,1
ENSG00000302246,ENSG00000302246,1
ENSG00000237200,ZBTB40-IT1,1
ENSG00000070886,EPHA8,1
ENSG00000276835,MIR6127,1
ENSG00000173372,C1QA,1
ENSG00000289692,ENSG00000289692,1
ENSG00000159189,C1QC,1
ENSG00000308848,ENSG00000308848,1
ENSG00000173369,C1QB,1
ENSG00000133216,EPHB2,1
ENSG00000265422,MIR4684,1
ENSG00000225952,ENSG00000225952,1
ENSG00000264014,MIR4253,1
ENSG00000215906,LACTBL1,1
ENSG00000297948,ENSG00000297948,1
ENSG00000227868,TEX46,1
ENSG00000004487,KDM1A,1
ENSG00000240553,ENSG00000240553,1
ENSG00000263793,MIR3115,1
ENSG00000266802,ENSG00000266802,1
ENSG00000169641,LUZP1,1
ENSG00000293565,ENSG00000293565,1
ENSG00000229010,ENSG00000229010,1
ENSG00000206935,RNU6-514P,1
ENSG00000252578,RNU6-135P,1
ENSG00000289014,ENSG00000289014,1
ENSG00000179546,HTR1D,1
ENSG00000304077,ENSG00000304077,1
ENSG00000215381,RPL29P6,1
ENSG00000302918,ENSG00000302918,1
ENSG00000261326,LINC01355,1
ENSG00000284726,ENSG00000284726,1
ENSG00000125944,HNRNPR,1
ENSG00000125945,ZNF436,1
ENSG00000249087,ZNF436-AS1,1
ENSG00000201405,Y_RNA,1
ENSG00000204219,TCEA3,1
ENSG00000271420,ENSG00000271420,1
ENSG00000232482,ENSG00000232482,1
ENSG00000295946,ENSG00000295946,1
ENSG00000088280,ASAP3,1
ENSG00000007968,E2F2,1
ENSG00000307540,ENSG00000307540,1
ENSG00000307580,ENSG00000307580,1
ENSG00000235052,ENSG00000235052,1
ENSG00000117318,ID3,1
ENSG00000307609,ENSG00000307609,1
ENSG00000285802,LOC107984928,1
ENSG00000197880,MDS2,1
ENSG00000229239,EEF1A1P48,1
ENSG00000304075,ENSG00000304075,1
ENSG00000142676,RPL11,1
ENSG00000236810,ELOA-AS1,1
ENSG00000011007,ELOA,1
ENSG00000057757,PITHD1,1
ENSG00000289835,ENSG00000289835,1
ENSG00000011009,LYPLA2,1
ENSG00000117308,GALE,1
ENSG00000117305,HMGCL,1
ENSG00000179163,FUCA1,1
ENSG00000188822,CNR2,1
ENSG00000229106,BTBD6P1,1
ENSG00000232557,ENSG00000232557,1
ENSG00000264926,MIR378F,1
ENSG00000299163,ENSG00000299163,1
ENSG00000230228,H3P1,1
ENSG00000189266,PNRC2,1
ENSG00000188529,SRSF10,1
ENSG00000225315,ENSG00000225315,1
ENSG00000215905,RPL36P5,1
ENSG00000142661,MYOM3,1
ENSG00000230703,MYOM3-AS1,1
ENSG00000142677,IL22RA1,1
ENSG00000185436,IFNLR1,1
ENSG00000158055,GRHL3,1
ENSG00000230023,LINC02800,1
ENSG00000309961,ENSG00000309961,1
ENSG00000232298,GRHL3-AS1,1
ENSG00000001460,STPG1,1
ENSG00000307212,ENSG00000307212,1
ENSG00000001461,NIPAL3,1
ENSG00000286061,RCAN3AS,1
ENSG00000117602,RCAN3,1
ENSG00000184454,NCMAP,1
ENSG00000227312,RPL26P8,1
ENSG00000298126,ENSG00000298126,1
ENSG00000239106,Y_RNA,1
ENSG00000133226,SRRM1,1
ENSG00000307307,ENSG00000307307,1
ENSG00000284699,ENSG00000284699,1
ENSG00000307325,ENSG00000307325,1
ENSG00000169504,CLIC4,1
ENSG00000238482,RNU6-1208P,1
ENSG00000293733,ENSG00000293733,1
ENSG00000020633,RUNX3,1
ENSG00000278034,MIR6731,1
ENSG00000229162,RUNX3-AS1,1
ENSG00000261025,ENSG00000261025,1
ENSG00000264371,MIR4425,1
ENSG00000285823,LINC02793,1
ENSG00000233755,ENSG00000233755,1
ENSG00000303094,ENSG00000303094,1
ENSG00000306010,ENSG00000306010,1
ENSG00000233419,IFITM3P7,1
ENSG00000307250,ENSG00000307250,1
ENSG00000231953,ENSG00000231953,1
ENSG00000117614,SYF2,1
ENSG00000284657,ENSG00000284657,1
ENSG00000299599,ENSG00000299599,1
ENSG00000117616,RSRP1,1
ENSG00000272432,ENSG00000272432,1
ENSG00000261349,ENSG00000261349,1
ENSG00000187010,RHD,1
ENSG00000309241,ENSG00000309241,1
ENSG00000224183,SDHDP6,1
ENSG00000259984,ENSG00000259984,1
ENSG00000183726,TMEM50A,1
ENSG00000188672,RHCE,1
ENSG00000238084,ENSG00000238084,1
ENSG00000204178,MACO1,1
ENSG00000157978,LDLRAP1,1
ENSG00000117643,MAN1C1,1
ENSG00000233478,ENSG00000233478,1
ENSG00000162430,SELENON,1
ENSG00000255054,ENSG00000255054,1
ENSG00000228172,ENSG00000228172,1
ENSG00000117640,MTFR1L,1
ENSG00000272478,ENSG00000272478,1
ENSG00000127423,AUNIP,1
ENSG00000236528,ENSG00000236528,1
ENSG00000182749,PAQR7,1
ENSG00000207302,Y_RNA,1
ENSG00000117632,STMN1,1
ENSG00000229786,SNRPFP2,1
ENSG00000223624,ENSG00000223624,1
ENSG00000294297,ENSG00000294297,1
ENSG00000283938,MIR3917,1
ENSG00000294284,ENSG00000294284,1
ENSG00000158006,PAFAH2,1
ENSG00000207237,RNU6-110P,1
ENSG00000310101,ENSG00000310101,1
ENSG00000252190,ENSG00000252190,1
ENSG00000252691,LOC124900433,1
ENSG00000158008,EXTL1,1
ENSG00000310112,ENSG00000310112,1
ENSG00000158014,SLC30A2,1
ENSG00000301481,ENSG00000301481,1
ENSG00000301509,ENSG00000301509,1
ENSG00000284309,ENSG00000284309,1
ENSG00000158022,TRIM63,1
ENSG00000309383,ENSG00000309383,1
ENSG00000175087,PDIK1L,1
ENSG00000309933,ENSG00000309933,1
ENSG00000197245,FAM110D,1
ENSG00000282872,C1orf232,1
ENSG00000236782,ZNF593OS,1
ENSG00000142684,ZNF593,1
ENSG00000142675,CNKSR1,1
ENSG00000302380,ENSG00000302380,1
ENSG00000188782,CATSPER4,1
ENSG00000236155,ZPLD2P,1
ENSG00000293494,ZPLD2P,1
ENSG00000278572,ENSG00000278572,1
ENSG00000306815,ENSG00000306815,1
ENSG00000130695,CEP85,1
ENSG00000270733,MRPS6P1,1
ENSG00000301028,ENSG00000301028,1
ENSG00000142669,SH3BGRL3,1
ENSG00000158062,UBXN11,1
ENSG00000169442,CD52,1
ENSG00000176092,CRYBG2,1
ENSG00000225854,RPL34P4,1
ENSG00000176083,ZNF683,1
ENSG00000131914,LIN28A,1
ENSG00000225891,DHDDS-AS1,1
ENSG00000117682,DHDDS,1
ENSG00000223583,RPL17P9,1
ENSG00000198830,HMGN2,1
ENSG00000294798,ENSG00000294798,1
ENSG00000224129,DPPA2P2,1
ENSG00000117676,RPS6KA1,1
ENSG00000238705,MIR1976,1
ENSG00000243905,RN7SL679P,1
ENSG00000252802,Y_RNA,1
ENSG00000252429,RNU7-29P,1
ENSG00000289452,ENSG00000289452,1
ENSG00000299831,ENSG00000299831,1
ENSG00000299868,ENSG00000299868,1
ENSG00000229247,ENSG00000229247,1
ENSG00000238316,LOC124904813,1
ENSG00000235069,ENSG00000235069,1
ENSG00000299849,ENSG00000299849,1
ENSG00000260063,ENSG00000260063,1
ENSG00000290006,ENSG00000290006,1
ENSG00000117713,ARID1A,1
ENSG00000303544,ENSG00000303544,1
ENSG00000060642,PIGV,1
ENSG00000241188,RN7SL165P,1
ENSG00000287810,ENSG00000287810,1
ENSG00000204160,ZDHHC18,1
ENSG00000304862,ENSG00000304862,1
ENSG00000175793,SFN,1
ENSG00000309929,ENSG00000309929,1
ENSG00000142751,GPN2,1
ENSG00000226698,GPN2-AS1,1
ENSG00000289554,ENSG00000289554,1
ENSG00000198746,GPATCH3,1
ENSG00000090273,NUDC,1
ENSG00000131910,NR0B2,1
ENSG00000175707,KDF1,1
ENSG00000297103,ENSG00000297103,1
ENSG00000172746,RPL12P13,1
ENSG00000224064,RPL32P6,1
ENSG00000225294,OSTCP2,1
ENSG00000253368,TRNP1,1
ENSG00000158246,TENT5B,1
ENSG00000299378,ENSG00000299378,1
ENSG00000299392,ENSG00000299392,1
ENSG00000090020,SLC9A1,1
ENSG00000298936,ENSG00000298936,1
ENSG00000229985,RPL18AP5,1
ENSG00000214973,CHCHD3P3,1
ENSG00000225159,NPM1P39,1
ENSG00000225990,SNRPEP7,1
ENSG00000224311,WDTC1-DT,1
ENSG00000142784,WDTC1,1
ENSG00000252098,Y_RNA,1
ENSG00000243659,ENSG00000243659,1
ENSG00000186501,TMEM222,1
ENSG00000206888,RNU6-48P,1
ENSG00000241547,ACTG1P20,1
ENSG00000304055,ENSG00000304055,1
ENSG00000142765,SYTL1,1
ENSG00000142733,MAP3K6,1
ENSG00000142748,FCN3,1
ENSG00000174950,CD164L2,1
ENSG00000231207,ENSG00000231207,1
ENSG00000306354,ENSG00000306354,1
ENSG00000306368,ENSG00000306368,1
ENSG00000181773,GPR3,1
ENSG00000158195,WASF2,1
ENSG00000241169,ENSG00000241169,1
ENSG00000301155,ENSG00000301155,1
ENSG00000237429,LOC105376892,1
ENSG00000300499,ENSG00000300499,1
ENSG00000126705,AHDC1,1
ENSG00000300470,ENSG00000300470,1
ENSG00000000938,FGR,1
ENSG00000301194,ENSG00000301194,1
ENSG00000310432,ENSG00000310432,1
ENSG00000235912,ENSG00000235912,1
ENSG00000233975,LINC02574,1
ENSG00000126709,IFI6,1
ENSG00000294734,ENSG00000294734,1
ENSG00000225886,ENSG00000225886,1
ENSG00000206767,RNU6-949P,1
ENSG00000226662,CHMP1AP1,1
ENSG00000207095,RNU6-424P,1
ENSG00000287244,ENSG00000287244,1
ENSG00000009780,FAM76A,1
ENSG00000231344,ENSG00000231344,1
ENSG00000230833,RPEP3,1
ENSG00000117758,STX12,1
ENSG00000269971,ENSG00000269971,1
ENSG00000270031,ENSG00000270031,1
ENSG00000223062,RNU6-1245P,1
ENSG00000286433,ENSG00000286433,1
ENSG00000117751,PPP1R8,1
ENSG00000252947,SCARNA1,1
ENSG00000309988,ENSG00000309988,1
ENSG00000130775,THEMIS2,1
ENSG00000117748,RPA2,1
ENSG00000130768,SMPDL3B,1
ENSG00000227050,ENSG00000227050,1
ENSG00000158156,XKR8,1
ENSG00000158161,EYA3,1
ENSG00000238231,ENSG00000238231,1
ENSG00000240750,RN7SL559P,1
ENSG00000301359,ENSG00000301359,1
ENSG00000289576,ENSG00000289576,1
ENSG00000228589,SPCS2P4,1
ENSG00000228943,ENSG00000228943,1
ENSG00000214812,ARL8BP2,1
ENSG00000253005,RNU6-176P,1
ENSG00000169403,PTAFR,1
ENSG00000298310,ENSG00000298310,1
ENSG00000126698,DNAJC8,1
ENSG00000290123,ENSG00000290123,1
ENSG00000130770,ATP5IF1,1
ENSG00000270605,ENSG00000270605,1
ENSG00000271398,ENSG00000271398,1
ENSG00000130766,SESN2,1
ENSG00000130772,MED18,1
ENSG00000204138,PHACTR4,1
ENSG00000206779,Y_RNA,1
ENSG00000229820,DNAJC8P4,1
ENSG00000221216,RNU6ATAC27P,1
ENSG00000308327,ENSG00000308327,1
ENSG00000180198,RCC1,1
ENSG00000242125,SNHG3,1
ENSG00000274266,SNORA73A,1
ENSG00000200087,SNORA73B,1
ENSG00000231468,PRDX3P2,1
ENSG00000279443,ENSG00000279443,1
ENSG00000180098,TRNAU1AP,1
ENSG00000197989,SNHG12,1
ENSG00000221539,SNORD99,1
ENSG00000278274,SNORA61,1
ENSG00000273544,SNORA44,1
ENSG00000280498,SNORA16A,1
ENSG00000274582,SNORA16A,1
ENSG00000120656,TAF12,1
ENSG00000188060,RAB42,1
ENSG00000229388,TAF12-DT,1
ENSG00000270103,ENSG00000270103,1
ENSG00000274978,RNU11,1
ENSG00000162419,GMEB1,1
ENSG00000252777,LOC124904809,1
ENSG00000289291,ENSG00000289291,1
ENSG00000198492,YTHDF2,1
ENSG00000305996,ENSG00000305996,1
ENSG00000116329,OPRD1,1
ENSG00000233427,ENSG00000233427,1
ENSG00000199756,Y_RNA,1
ENSG00000159023,EPB41,1
ENSG00000300997,ENSG00000300997,1
ENSG00000225616,RPL27P4,1
ENSG00000206704,Y_RNA,1
ENSG00000277958,Metazoa_SRP,1
ENSG00000253304,TMEM200B,1
ENSG00000305828,ENSG00000305828,1
ENSG00000225750,ENSG00000225750,1
ENSG00000116350,SRSF4,1
ENSG00000277916,ENSG00000277916,1
ENSG00000116353,MECR,1
ENSG00000237934,ENSG00000237934,1
ENSG00000060656,PTPRU,1
ENSG00000230523,LINC01756,1
ENSG00000300547,ENSG00000300547,1
ENSG00000300593,ENSG00000300593,1
ENSG00000225011,ENSG00000225011,1
ENSG00000300570,ENSG00000300570,1
ENSG00000228176,ENSG00000228176,1
ENSG00000310425,ENSG00000310425,1
ENSG00000284676,ENSG00000284676,1
ENSG00000299394,ENSG00000299394,1
ENSG00000270927,ENSG00000270927,1
ENSG00000300797,ENSG00000300797,1
ENSG00000233399,LINC01648,1
ENSG00000304118,ENSG00000304118,1
ENSG00000302306,ENSG00000302306,1
ENSG00000302331,ENSG00000302331,1
ENSG00000302319,ENSG00000302319,1
ENSG00000233372,ENSG00000233372,1
ENSG00000231251,ENSG00000231251,1
ENSG00000306242,ENSG00000306242,1
ENSG00000306012,ENSG00000306012,1
ENSG00000236335,ENSG00000236335,1
ENSG00000308745,ENSG00000308745,1
ENSG00000231949,ENSG00000231949,1
ENSG00000289710,ENSG00000289710,1
ENSG00000301774,ENSG00000301774,1
ENSG00000162510,MATN1,1
ENSG00000186056,MATN1-AS1,1
ENSG00000287510,ENSG00000287510,1
ENSG00000162511,LAPTM5,1
ENSG00000264773,MIR4420,1
ENSG00000309098,ENSG00000309098,1
ENSG00000306105,ENSG00000306105,1
ENSG00000229607,ENSG00000229607,1
ENSG00000223382,LINC01778,1
ENSG00000298070,ENSG00000298070,1
ENSG00000222784,RN7SKP91,1
ENSG00000235143,LOC400748,1
ENSG00000162512,SDC3,1
ENSG00000266210,RN7SL371P,1
ENSG00000307336,ENSG00000307336,1
ENSG00000134644,PUM1,1
ENSG00000237329,ENSG00000237329,1
ENSG00000232768,ENSG00000232768,1
ENSG00000215900,SELENOWP1,1
ENSG00000225142,RPL21P22,1
ENSG00000302667,ENSG00000302667,1
ENSG00000308292,ENSG00000308292,1
ENSG00000084628,NKAIN1,1
ENSG00000060688,SNRNP40,1
ENSG00000229447,ENSG00000229447,1
ENSG00000121766,ZCCHC17,1
ENSG00000229044,ENSG00000229044,1
ENSG00000121769,FABP3,1
ENSG00000168528,SERINC2,1
ENSG00000305880,ENSG00000305880,1
ENSG00000305901,ENSG00000305901,1
ENSG00000215899,EEF1A1P46,1
ENSG00000206981,RNU6-40P,1
ENSG00000293391,LDC1P,1
ENSG00000260386,LDC1P,1
ENSG00000265961,Y_RNA,1
ENSG00000284543,LINC01226,1
ENSG00000229167,ENSG00000229167,1
ENSG00000142910,TINAGL1,1
ENSG00000305292,ENSG00000305292,1
ENSG00000121764,HCRTR1,1
ENSG00000162517,PEF1,1
ENSG00000235790,PEF1-AS1,1
ENSG00000084636,COL16A1,1
ENSG00000306756,ENSG00000306756,1
ENSG00000295060,ENSG00000295060,1
ENSG00000121753,ADGRB2,1
ENSG00000266580,MIR4254,1
ENSG00000306226,ENSG00000306226,1
ENSG00000301119,ENSG00000301119,1
ENSG00000254545,ENSG00000254545,1
ENSG00000134668,SPOCD1,1
ENSG00000203620,ENSG00000203620,1
ENSG00000269967,ENSG00000269967,1
ENSG00000184007,PTP4A2,1
ENSG00000288678,LOC128031832,1
ENSG00000228634,ENSG00000228634,1
ENSG00000300504,ENSG00000300504,1
ENSG00000284702,ENSG00000284702,1
ENSG00000121774,KHDRBS1,1
ENSG00000203325,ENSG00000203325,1
ENSG00000121775,TMEM39B,1
ENSG00000266203,MIR5585,1
ENSG00000276493,Metazoa_SRP,1
ENSG00000025800,KPNA6,1
ENSG00000250135,ENSG00000250135,1
ENSG00000084652,TXLNA,1
ENSG00000297522,ENSG00000297522,1
ENSG00000160050,CCDC28B,1
ENSG00000224066,IQCC-AS1,1
ENSG00000160051,IQCC,1
ENSG00000222046,DCDC2B,1
ENSG00000160055,TMEM234,1
ENSG00000084623,EIF3I,1
ENSG00000291132,MTMR9LP,1
ENSG00000220785,MTMR9LP,1
ENSG00000290045,ENSG00000290045,1
ENSG00000183615,FAM167B,1
ENSG00000182866,LCK,1
ENSG00000277617,Metazoa_SRP,1
ENSG00000252450,Y_RNA,1
ENSG00000116478,HDAC1,1
ENSG00000175130,MARCKSL1,1
ENSG00000305107,ENSG00000305107,1
ENSG00000305127,ENSG00000305127,1
ENSG00000233775,ENSG00000233775,1
ENSG00000162526,TSSK3,1
ENSG00000225828,FAM229A,1
ENSG00000160058,BSDC1,1
ENSG00000224333,GAPDHP20,1
ENSG00000270850,ENSG00000270850,1
ENSG00000229259,LRRC37A12P,1
ENSG00000304771,ENSG00000304771,1
ENSG00000263529,RN7SL122P,1
ENSG00000273274,ZBTB8B,1
ENSG00000254553,ENSG00000254553,1
ENSG00000160062,ZBTB8A,1
ENSG00000176261,ZBTB8OS,1
ENSG00000294305,ENSG00000294305,1
ENSG00000200591,Y_RNA,1
ENSG00000162521,RBBP4,1
ENSG00000162520,SYNC,1
ENSG00000224409,ENSG00000224409,1
ENSG00000162522,NHSL3,1
ENSG00000304155,ENSG00000304155,1
ENSG00000134684,YARS1,1
ENSG00000116497,S100PBP,1
ENSG00000160097,FNDC5,1
ENSG00000121905,HPCA,1
ENSG00000121900,TMEM54,1
ENSG00000287691,ENSG00000287691,1
ENSG00000116514,RNF19B,1
ENSG00000278966,ENSG00000278966,1
ENSG00000300688,ENSG00000300688,1
ENSG00000217644,RPL18AP4,1
ENSG00000239670,ENSG00000239670,1
ENSG00000236065,ENSG00000236065,1
ENSG00000004455,AK2,1
ENSG00000276645,Metazoa_SRP,1
ENSG00000142920,AZIN2,1
ENSG00000305756,ENSG00000305756,1
ENSG00000278997,ENSG00000278997,1
ENSG00000116525,TRIM62,1
ENSG00000279179,ENSG00000279179,1
ENSG00000284721,ENSG00000284721,1
ENSG00000303059,ENSG00000303059,1
ENSG00000305863,ENSG00000305863,1
ENSG00000160094,ZNF362,1
ENSG00000270115,ENSG00000270115,1
ENSG00000184389,A3GALT2,1
ENSG00000225313,ENSG00000225313,1
ENSG00000134686,PHC2,1
ENSG00000284154,MIR3605,1
ENSG00000222112,RN7SKP16,1
ENSG00000233246,PHC2-AS1,1
ENSG00000301698,ENSG00000301698,1
ENSG00000304221,ENSG00000304221,1
ENSG00000234512,TLR12P,1
ENSG00000121903,ZSCAN20,1
ENSG00000235907,LOC100422287,1
ENSG00000121904,CSMD2,1
ENSG00000297811,ENSG00000297811,1
ENSG00000227000,HSPD1P14,1
ENSG00000176256,HMGB4,1
ENSG00000231163,CSMD2-AS1,1
ENSG00000308396,ENSG00000308396,1
ENSG00000295180,ENSG00000295180,1
ENSG00000201148,RNA5SP42,1
ENSG00000142698,C1orf94,1
ENSG00000302624,ENSG00000302624,1
ENSG00000270241,LOC100420336,1
ENSG00000297436,ENSG00000297436,1
ENSG00000309519,ENSG00000309519,1
ENSG00000307130,ENSG00000307130,1
ENSG00000287703,ENSG00000287703,1
ENSG00000207941,MIR552,1
ENSG00000163866,SMIM12,1
ENSG00000189280,GJB5,1
ENSG00000189433,GJB4,1
ENSG00000255811,ENSG00000255811,1
ENSG00000188910,GJB3,1
ENSG00000187513,GJA4,1
ENSG00000230163,ENSG00000230163,1
ENSG00000116544,DLGAP3,1
ENSG00000284773,ENSG00000284773,1
ENSG00000293382,GPR199P,1
ENSG00000241014,GPR199P,1
ENSG00000243749,TMEM35B,1
ENSG00000271741,ENSG00000271741,1
ENSG00000163867,ZMYM6,1
ENSG00000197056,ZMYM1,1
ENSG00000233940,RPL12P45,1
ENSG00000228348,EFCAB14P1,1
ENSG00000284640,LOC105378644,1
ENSG00000116560,SFPQ,1
ENSG00000201868,Y_RNA,1
ENSG00000306436,ENSG00000306436,1
ENSG00000146463,ZMYM4,1
ENSG00000240374,RN7SL503P,1
ENSG00000201542,SNORA62,1
ENSG00000229994,RPL5P4,1
ENSG00000227409,ZMYM4-AS1,1
ENSG00000142687,KIAA0319L,1
ENSG00000278702,Metazoa_SRP,1
ENSG00000236274,ENSG00000236274,1
ENSG00000020129,NCDN,1
ENSG00000239636,TFAP2E-AS1,1
ENSG00000116819,TFAP2E,1
ENSG00000126067,PSMB2,1
ENSG00000306977,ENSG00000306977,1
ENSG00000142686,C1orf216,1
ENSG00000092853,CLSPN,1
ENSG00000232335,CLSPN-AS1,1
ENSG00000302368,CLSPN-DT,1
